
. Module name, SLE, CFG, ARI1, BUFFER, MACC, RAM1K18, RAM64X18, GLOBAL, IO
.	.	. COREAXITOAHBL_AXISlaveCtrl_Z9_1, 73, 319, 40, 0, 0, 0, 0, 0, 0
.	.	.	. COREAXITOAHBL_WSRTBAddrOffset_1, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	. COREAXITOAHBL_WSTRBPopCntr_1, 0, 37, 0, 0, 0, 0, 0, 0, 0
.	.	. COREAXITOAHBL_RAM_syncWrAsyncRd_1, 69, 0, 0, 0, 0, 0, 4, 0, 0
.	.	. COREAXITOAHBL_RAM_syncWrAsyncRd_2, 69, 0, 0, 0, 0, 0, 4, 0, 0
.	. COREJTAGDEBUG_85_1s, 16, 98, 0, 0, 0, 0, 0, 3, 0
.	.	. uj_jtag_85, 16, 96, 0, 0, 0, 0, 0, 0, 0
.	. CORESPI_Z15, 193, 256, 23, 0, 0, 0, 2, 0, 0
.	.	. spi_32s_8s_32s_7s_0_0_1_0s_0s, 193, 256, 23, 0, 0, 0, 2, 0, 0
.	.	.	. spi_chanctrl_Z14, 122, 151, 11, 0, 0, 0, 0, 0, 0
.	.	.	.	. spi_clockmux, 0, 1, 0, 0, 0, 0, 0, 0, 0
.	.	.	. spi_control_8s, 0, 8, 0, 0, 0, 0, 0, 0, 0
.	.	.	. spi_fifo_8s_32s_5_0, 18, 23, 6, 0, 0, 0, 1, 0, 0
.	.	.	. spi_fifo_8s_32s_5_1, 18, 22, 6, 0, 0, 0, 1, 0, 0
.	.	.	. spi_rf_32s_0, 35, 50, 0, 0, 0, 0, 0, 0, 0
.	. CoreAHBLite_Z4, 66, 217, 0, 0, 0, 0, 0, 0, 0
.	.	. COREAHBLITE_MATRIX4X16_1_1_0_192_0_0_0_0s, 66, 217, 0, 0, 0, 0, 0, 0, 0
.	.	.	. COREAHBLITE_MASTERSTAGE_1_1_0_192_0s_0_1_0, 54, 90, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. COREAHBLITE_DEFAULTSLAVESM_0s_0_1, 1, 7, 0, 0, 0, 0, 0, 0, 0
.	.	.	. COREAHBLITE_SLAVESTAGE_0s_0_0, 6, 77, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. COREAHBLITE_SLAVEARBITER_Z3, 5, 28, 0, 0, 0, 0, 0, 0, 0
.	.	.	. COREAHBLITE_SLAVESTAGE_0s_0_0_0, 6, 50, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. COREAHBLITE_SLAVEARBITER_Z3_0, 5, 7, 0, 0, 0, 0, 0, 0, 0
.	. CoreAHBLite_Z7, 60, 179, 0, 0, 0, 0, 0, 0, 0
.	.	. COREAHBLITE_MATRIX4X16_0_1_0_65536_0_0_0_0s, 60, 179, 0, 0, 0, 0, 0, 0, 0
.	.	.	. COREAHBLITE_MASTERSTAGE_0_1_0_65536_0s_0_1_0, 56, 104, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. COREAHBLITE_ADDRDEC_Z5, 0, 6, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. COREAHBLITE_DEFAULTSLAVESM_0s_0_1_0, 1, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	. COREAHBLITE_SLAVESTAGE_0s_0_0_1, 4, 75, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. COREAHBLITE_SLAVEARBITER_Z3_2, 3, 40, 0, 0, 0, 0, 0, 0, 0
.	. CoreAPB3_Z8, 0, 95, 0, 0, 0, 0, 0, 0, 0
.	.	. COREAPB3_MUXPTOB3, 0, 93, 0, 0, 0, 0, 0, 0, 0
.	. CoreGPIO_Z11, 16, 7, 0, 0, 0, 0, 0, 0, 0
.	. CoreGPIO_Z12, 8, 3, 0, 0, 0, 0, 0, 0, 0
.	. CoreTimer_32s_1s_19s_0s, 118, 98, 43, 0, 0, 0, 0, 0, 0
.	. CoreTimer_32s_1s_19s_0s_0, 118, 98, 43, 0, 0, 0, 0, 0, 0
.	. MSS_SUBSYSTEM_sb, 134, 70, 14, 0, 0, 0, 0, 7, 50
.	.	. CoreConfigP_Z17, 75, 47, 0, 0, 0, 0, 0, 0, 0
.	.	. CoreResetP_Z18, 59, 22, 14, 0, 0, 0, 0, 3, 0
.	.	. MSS_SUBSYSTEM_sb_CCC_0_FCCC, 0, 0, 0, 0, 0, 0, 0, 1, 1
.	.	. MSS_SUBSYSTEM_sb_FABOSC_0_OSC, 0, 0, 0, 0, 0, 0, 0, 1, 0
.	.	. MSS_SUBSYSTEM_sb_MSS, 0, 1, 0, 0, 0, 0, 0, 2, 49
.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_1610612736_2s_5s_34s_2s, 2950, 6119, 651, 0, 2, 8, 46, 1, 0
.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_ASYNC_FIFO_1s_36s_0s_2s, 84, 14, 0, 0, 0, 0, 0, 0, 0
.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_ASYNC_FIFO_1s_41s_1s_2s, 98, 52, 0, 0, 0, 0, 0, 1, 0
.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_DEBUG_TRANSPORT_MODULE_JTAG_Z13, 96, 200, 4, 0, 0, 0, 0, 0, 0
.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_TOP_1610612736, 2672, 5853, 647, 0, 2, 8, 46, 0, 0
.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_ROCKET_TILE_1610612736, 1540, 3528, 484, 0, 2, 8, 8, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_D_CACHE, 336, 527, 27, 0, 0, 4, 3, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_ARBITER, 0, 8, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_ARBITER_2, 0, 112, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_D_CACHE_DATA_ARRAY, 0, 10, 0, 0, 0, 4, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_FINISH_QUEUE, 4, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_METADATA_ARRAY, 8, 46, 8, 0, 0, 0, 3, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_TLB_1, 0, 13, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_FRONTEND_1610612736, 237, 556, 44, 0, 0, 4, 3, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_I_CACHE, 172, 318, 14, 0, 0, 4, 3, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_TLB_0, 0, 9, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_ROCKET, 967, 2445, 413, 0, 2, 0, 2, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_ALU, 0, 453, 37, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_BREAKPOINT_UNIT, 0, 10, 64, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_CSR_FILE, 412, 624, 123, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_MUL_DIV, 119, 268, 121, 0, 2, 0, 0, 0, 0
.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_UNCORE, 1132, 2325, 163, 0, 0, 0, 38, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_DEBUG_MODULE, 106, 391, 22, 0, 0, 0, 4, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_LEVEL_GATEWAY, 1, 1, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_LEVEL_GATEWAY_0, 1, 1, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_NASTI_IO_TILE_LINK_IO_CONVERTER_1, 17, 100, 0, 0, 0, 0, 1, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_LOCKING_ARBITER_1, 3, 52, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_REORDER_QUEUE_3, 4, 14, 0, 0, 0, 0, 1, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_OUTER_MEMORY_SYSTEM, 519, 783, 2, 0, 0, 0, 26, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_CLIENT_TILE_LINK_IO_UNWRAPPER, 10, 181, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_LOCKING_RR_ARBITER_5, 5, 124, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_REORDER_QUEUE_0, 1, 16, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_REORDER_QUEUE_1, 4, 27, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_MMIO_TILE_LINK_MANAGER, 11, 34, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_NASTI_IO_TILE_LINK_IO_CONVERTER, 15, 75, 0, 0, 0, 0, 1, 0, 0
.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_LOCKING_ARBITER, 3, 20, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_REORDER_QUEUE_2, 2, 12, 0, 0, 0, 0, 1, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_PORTED_TILE_LINK_CROSSBAR, 160, 445, 2, 0, 0, 0, 16, 0, 0
.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_BASIC_BUS, 7, 113, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_LOCKING_RR_ARBITER, 7, 105, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_BASIC_BUS_1, 7, 26, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_LOCKING_RR_ARBITER_1, 7, 26, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_BASIC_BUS_3, 7, 213, 2, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_LOCKING_RR_ARBITER_3, 7, 212, 2, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_BASIC_BUS_4, 2, 11, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_LOCKING_RR_ARBITER_4, 2, 10, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_CLIENT_TILE_LINK_NETWORK_PORT, 0, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_CLIENT_UNCACHED_TILE_LINK_NETWORK_PORT, 12, 21, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_FINISH_UNIT, 12, 20, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_FINISH_QUEUE_1, 9, 9, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_TILE_LINK_ENQUEUER, 93, 38, 0, 0, 0, 0, 11, 0, 0
.	.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_0, 77, 4, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_2_0, 13, 21, 0, 0, 0, 0, 6, 0, 0
.	.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_3_0, 3, 13, 0, 0, 0, 0, 5, 0, 0
.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_TILE_LINK_ENQUEUER_1, 32, 21, 0, 0, 0, 0, 5, 0, 0
.	.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_1, 28, 6, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_2_1, 1, 3, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_3_1, 3, 12, 0, 0, 0, 0, 5, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_10, 37, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_10_0, 34, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_12, 3, 12, 0, 0, 0, 0, 5, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_13, 5, 16, 0, 0, 0, 0, 4, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_14, 2, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_8_0, 78, 3, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_9, 164, 8, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_PLIC, 136, 240, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_8_1, 67, 26, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_PRCI, 178, 49, 128, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_8_2, 49, 7, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_10_0_0, 35, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_10_1, 38, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_12_0, 3, 5, 0, 0, 0, 0, 3, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_13_0, 7, 14, 0, 0, 0, 0, 4, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_14_0, 3, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_ROM_SLAVE, 69, 315, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_8_3, 10, 6, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_TILE_LINK_RECURSIVE_INTERCONNECT, 12, 418, 4, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_CLIENT_UNCACHED_TILE_LINK_IO_CROSSBAR, 5, 67, 2, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_CLIENT_UNCACHED_TILE_LINK_IO_ROUTER, 5, 67, 2, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_LOCKING_RR_ARBITER_6, 5, 63, 2, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_TILE_LINK_RECURSIVE_INTERCONNECT_1, 7, 346, 2, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_CLIENT_UNCACHED_TILE_LINK_IO_CROSSBAR_1, 7, 346, 2, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_CLIENT_UNCACHED_TILE_LINK_IO_ROUTER_1, 7, 346, 2, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_LOCKING_RR_ARBITER_7, 7, 335, 2, 0, 0, 0, 0, 0, 0
.	. PROC_SUBSYSTEM_CoreUARTapb_0_CoreUARTapb_Z16, 114, 144, 19, 0, 0, 0, 0, 0, 0
.	.	. PROC_SUBSYSTEM_CoreUARTapb_0_COREUART_0s_0s_0s_19s_0s_0s, 90, 117, 19, 0, 0, 0, 0, 0, 0
.	.	.	. PROC_SUBSYSTEM_CoreUARTapb_0_Clock_gen_0s_0s, 19, 10, 14, 0, 0, 0, 0, 0, 0
.	.	.	. PROC_SUBSYSTEM_CoreUARTapb_0_Rx_async_0s_0s_0s_1s_2s_3s, 41, 78, 0, 0, 0, 0, 0, 0, 0
.	.	.	. PROC_SUBSYSTEM_CoreUARTapb_0_Tx_async_0s_0s_0s_1s_2s_3s_4s_5s_6s, 21, 23, 5, 0, 0, 0, 0, 0, 0
